"blueWins","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueTowersDestroyed","blueTotalGold","blueAvgLevel","blueGoldDiff","blueExperienceDiff","blueCSPerMin","blueGoldPerMin","redKills","redDeaths","redAssists","redEliteMonsters","redTowersDestroyed","redTotalGold","redAvgLevel","redGoldDiff","redExperienceDiff","redCSPerMin","redGoldPerMin"
0,6,8,5,0,0,16918,7,-403,-575,23.3,1691.8,8,6,5,1,0,17321,7.2,403,575,22.5,1732.1
1,13,4,14,1,0,18722,6.8,3593,727,18.7,1872.2,4,13,6,0,0,15129,6.8,-3593,-727,20.9,1512.9
1,6,3,8,1,0,18247,7,3400,2400,23.5,1824.7,3,6,3,1,0,14847,6.6,-3400,-2400,20.9,1484.7
0,6,5,8,1,0,17471,6.8,1019,37,21.7,1747.1,5,6,4,0,0,16452,6.8,-1019,-37,20.6,1645.2
1,7,6,4,0,0,17641,7.2,1496,1352,23.7,1764.1,6,7,4,1,0,16145,7,-1496,-1352,21.4,1614.5
0,4,9,6,0,0,14605,6.6,-3921,-3284,18.1,1460.5,9,4,12,1,0,18526,7,3921,3284,24.2,1852.6
1,6,3,4,0,0,16249,6.6,675,377,22.4,1624.9,3,6,4,1,0,15574,7,-675,-377,22,1557.4
0,6,9,8,0,0,17157,7,-702,-2110,22.6,1715.7,9,6,5,2,0,17859,7.6,702,2110,20.8,1785.9
1,4,5,5,0,0,15165,6.8,-1286,-1695,21.8,1516.5,5,4,5,1,0,16451,7.2,1286,1695,24.4,1645.1
0,5,4,5,0,0,15427,6.8,-174,-503,21.5,1542.7,4,5,4,1,0,15601,7,174,503,22.9,1560.1
1,10,5,10,0,0,17878,7,2301,603,21.4,1787.8,5,10,5,0,0,15577,6.8,-2301,-603,20.3,1557.7
0,10,6,4,0,0,18000,7.4,2504,2361,23.6,1800,6,10,7,0,0,15496,7,-2504,-2361,19.1,1549.6
1,5,7,9,0,0,15851,7,-1341,445,21.5,1585.1,7,5,6,1,0,17192,7,1341,-445,23.7,1719.2
0,5,9,3,1,0,15832,6.6,-2174,-325,22.9,1583.2,9,5,11,0,0,18006,7,2174,325,22.1,1800.6
0,10,10,14,1,0,18931,7.2,1804,820,22.2,1893.1,10,10,10,0,0,17127,7,-1804,-820,21.1,1712.7
0,7,4,6,0,0,16157,6.8,68,-369,20.1,1615.7,4,7,7,1,0,16089,7,-68,369,21.3,1608.9
1,11,6,12,0,0,18354,6.8,1775,-5,20.7,1835.4,6,11,3,0,0,16579,6.8,-1775,5,20.8,1657.9
0,7,5,10,0,0,17274,7.4,424,1050,24.6,1727.4,5,7,4,1,0,16850,7.2,-424,-1050,24.5,1685
0,4,11,5,1,0,15372,6.8,-2585,204,21.3,1537.2,11,4,12,1,0,17957,6.8,2585,-204,20.9,1795.7
1,13,12,6,1,0,20175,7.4,1610,2488,21.5,2017.5,12,13,13,0,0,18565,6.8,-1610,-2488,21.2,1856.5
0,5,3,5,1,0,15486,7,904,195,20.5,1548.6,3,5,3,1,0,14582,6.8,-904,-195,21.6,1458.2
1,4,9,4,1,0,16074,7,-855,227,23.7,1607.4,9,4,10,1,0,16929,7,855,-227,21.1,1692.9
1,7,3,7,0,0,16849,7,1991,1977,23.1,1684.9,3,7,3,1,0,14858,6.4,-1991,-1977,22.3,1485.8
0,6,10,9,0,0,16291,6.8,-2893,-2027,18.8,1629.1,10,6,15,2,0,19184,7.2,2893,2027,23.6,1918.4
0,5,8,4,0,0,16164,7,-2274,-2172,23.3,1616.4,8,5,10,1,0,18438,7.4,2274,2172,24,1843.8
1,7,8,6,1,0,17002,7,-154,-612,22.1,1700.2,8,7,4,1,0,17156,7,154,612,22.5,1715.6
0,5,9,4,0,0,15342,6.8,-1630,-130,19.4,1534.2,9,5,12,1,0,16972,7,1630,130,21.6,1697.2
0,1,9,2,0,0,13119,6.2,14,-4956,19.9,1311.9,9,1,9,2,0,19997,7.4,-14,4956,27.5,1999.7
1,8,7,7,1,0,17472,7.2,1177,763,22.4,1747.2,7,8,7,0,0,16295,7.2,-1177,-763,18.3,1629.5
1,3,2,1,0,0,15681,7,919,1527,23.1,1568.1,2,3,2,1,0,14762,7,-919,-1527,23,1476.2
1,8,6,7,0,0,18634,7,2077,1804,23.9,1863.4,6,8,12,1,0,16557,6.8,-2077,-1804,19.6,1655.7
0,1,6,0,0,0,13881,6.8,-2973,-1940,20.9,1388.1,6,1,13,1,0,16854,7,2973,1940,22.2,1685.4
0,10,6,10,1,0,18145,6.6,-3228,-2075,19.9,1814.5,6,10,13,1,0,16378,7.2,3228,2075,23.7,1637.8
1,9,10,16,1,0,17308,6.8,-999,-1466,20.3,1730.8,10,9,13,1,0,18307,7.2,999,1466,21.2,1830.7
0,2,13,0,0,0,13049,6.2,14,-4800,16.3,1304.9,13,2,6,2,0,19444,7.2,-14,4800,23.9,1944.4
1,14,4,15,0,0,20075,7,5853,3870,22,2007.5,4,14,6,0,0,14222,6.2,-5853,-3870,17.9,1422.2
0,3,11,2,0,0,14377,6.4,-5141,-4745,15.8,1437.7,11,3,12,1,0,19518,7.4,5141,4745,24.1,1951.8
1,9,3,9,0,0,17270,6.6,2318,1656,21.3,1727,3,9,3,0,0,14952,6.6,-2318,-1656,22,1495.2
1,12,5,6,0,0,18967,7.6,3595,2595,24,1896.7,5,12,3,1,0,15372,6.8,-3595,-2595,21.7,1537.2
0,2,10,2,0,0,14044,6.6,14,-2014,19.1,1404.4,10,2,6,2,0,16378,7.2,-14,2014,23.6,1637.8
0,4,6,5,0,0,16467,7.2,-530,-123,26.1,1646.7,6,4,8,1,0,16997,7,530,123,22.7,1699.7
1,8,13,5,0,0,17846,6.8,-796,-594,19.8,1784.6,13,8,12,0,0,18642,7.2,796,594,19.4,1864.2
1,12,6,6,2,0,19993,7,3439,913,20.3,1999.3,6,12,8,0,0,16554,6.8,-3439,-913,20.9,1655.4
0,4,1,4,1,0,16223,7.2,1423,1022,23.2,1622.3,1,4,1,1,0,14800,7,-1423,-1022,24.2,1480
0,2,8,3,1,0,14071,6.4,-3952,-2015,20.2,1407.1,8,2,8,0,0,18023,7,3952,2015,22.8,1802.3
1,3,3,3,2,0,15284,7.2,-884,-471,24.5,1528.4,3,3,2,0,0,16168,7.2,884,471,22.7,1616.8
0,4,0,3,1,0,16346,7,2655,1326,27.2,1634.6,0,4,0,1,0,13691,6.8,-2655,-1326,21.8,1369.1
0,2,7,3,1,0,14358,6.6,-2031,-1121,22.5,1435.8,7,2,6,0,0,16389,7,2031,1121,22.3,1638.9
1,7,2,7,1,0,17206,7.4,2893,3588,24.8,1720.6,2,7,4,1,0,14313,6.6,-2893,-3588,21.8,1431.3
1,2,4,3,0,0,14767,7.2,-976,-1408,23.6,1476.7,4,2,4,1,0,15743,7.2,976,1408,21.5,1574.3
1,12,7,13,0,0,18291,7.2,2182,1012,17.6,1829.1,7,12,4,0,0,16109,6.8,-2182,-1012,21,1610.9
0,3,5,5,0,0,14979,6.8,-1968,-2932,20.3,1497.9,5,3,6,1,0,16947,7.2,1968,2932,23.8,1694.7
1,7,9,6,0,0,17214,7,-1806,123,23.1,1721.4,9,7,13,1,0,19020,7,1806,-123,20.4,1902
0,7,6,11,0,0,16461,6.4,-5941,-4097,17.7,1646.1,6,7,6,2,0,16378,7.2,5941,4097,24.1,1637.8
1,3,5,2,0,0,14027,6.6,-2105,-1815,21.9,1402.7,5,3,4,0,0,16132,7,2105,1815,26.1,1613.2
1,7,5,6,0,0,17432,7.4,993,593,22.4,1743.2,5,7,11,0,0,16439,7.4,-993,-593,20.9,1643.9
1,6,8,5,0,0,15969,6.8,-809,10,23.1,1596.9,8,6,8,0,0,16778,6.6,809,-10,21.6,1677.8
0,7,11,5,0,0,16308,6.8,-1903,-1398,19.5,1630.8,11,7,10,1,0,18211,7.2,1903,1398,21.4,1821.1
0,2,5,2,0,0,14119,6.6,-2325,-2078,21.6,1411.9,5,2,9,1,0,16444,6.8,2325,2078,23.5,1644.4
1,6,4,4,2,0,16044,7.2,-100,-1205,21.4,1604.4,4,6,2,0,0,16144,7.6,100,1205,23.4,1614.4
0,4,11,2,1,0,15011,6.6,-4396,-2703,18.3,1501.1,11,4,16,0,0,19407,7.2,4396,2703,24.5,1940.7
0,3,8,6,0,0,14517,6.4,-3525,-3278,16.9,1451.7,8,3,15,2,0,18042,7,3525,3278,20.2,1804.2
0,1,6,2,0,0,13653,6.6,-3728,-3076,22,1365.3,6,1,4,0,0,17381,7.4,3728,3076,22,1738.1
0,8,8,13,0,0,17833,7,1256,301,19.1,1783.3,8,8,7,0,0,16577,7,-1256,-301,19.3,1657.7
1,9,4,14,1,0,17759,7,3082,3200,22.8,1775.9,4,9,4,1,0,14677,6.2,-3082,-3200,16.8,1467.7
0,6,6,6,0,0,16158,7,197,1241,24,1615.8,6,6,10,0,0,15961,6.6,-197,-1241,20.5,1596.1
0,4,5,3,1,0,16147,7,482,914,22.2,1614.7,5,4,4,1,0,15665,7,-482,-914,19.9,1566.5
0,6,5,7,0,0,17065,7,1019,327,22,1706.5,5,6,7,1,0,16046,7,-1019,-327,23.3,1604.6
1,8,7,6,2,0,17287,7,817,266,21.5,1728.7,7,8,7,0,0,16470,7.2,-817,-266,21.8,1647
1,6,4,4,2,0,15997,7.2,499,2441,19.5,1599.7,4,6,4,0,0,15498,6.6,-499,-2441,21,1549.8
1,3,3,4,0,0,15387,7,-923,-1234,21.5,1538.7,3,3,5,1,0,16310,7.4,923,1234,23.2,1631
1,5,8,6,1,0,16313,7,-531,241,21.1,1631.3,8,5,4,1,0,16844,6.8,531,-241,20.5,1684.4
0,4,3,4,0,0,15987,7,1033,372,25.2,1598.7,3,4,3,0,0,14954,7,-1033,-372,23.1,1495.4
1,7,8,9,0,0,16304,6.4,-2336,-1468,16.9,1630.4,8,7,9,1,0,18640,7,2336,1468,21.1,1864
1,10,12,11,1,0,18177,6.8,-1253,-1627,20.3,1817.7,12,10,15,1,0,19430,7.2,1253,1627,23.5,1943
1,7,4,6,1,0,17493,7,2851,1313,24,1749.3,4,7,4,0,0,14642,6.8,-2851,-1313,19.8,1464.2
1,12,3,16,1,0,19443,7.2,5349,4131,25.4,1944.3,3,12,3,0,0,14094,6.6,-5349,-4131,19,1409.4
0,4,5,5,0,0,14920,6.6,-1670,-540,18.6,1492,5,4,1,2,0,16590,7,1670,540,23.3,1659
0,9,8,8,0,0,17511,6.8,225,787,21.6,1751.1,8,9,14,0,0,17286,6.6,-225,-787,20.6,1728.6
1,9,5,10,1,0,16819,6.8,459,-1147,19.7,1681.9,5,9,3,1,0,16360,6.8,-459,1147,23.5,1636
1,3,6,5,0,0,14703,6.8,-2127,-1619,19.8,1470.3,6,3,10,1,0,16830,7,2127,1619,23.3,1683
1,7,5,5,0,0,16801,7.4,575,706,20.3,1680.1,5,7,7,1,0,16226,7,-575,-706,21.4,1622.6
0,4,5,7,0,0,16254,7.2,-329,-230,24.8,1625.4,5,4,5,0,0,16583,7.2,329,230,27.2,1658.3
1,4,6,4,1,0,15478,6.8,-2375,-293,20.4,1547.8,6,4,4,0,0,17853,7,2375,293,23.6,1785.3
1,5,10,4,0,0,15363,6.4,-2623,-2312,20.6,1536.3,10,5,16,1,0,17986,7,2623,2312,22.6,1798.6
1,9,8,12,0,0,17121,6.6,217,434,21.2,1712.1,8,9,9,1,0,16904,6.4,-217,-434,17.3,1690.4
0,5,13,5,0,0,15069,6.2,-4160,-28,17.2,1506.9,13,5,10,1,0,19229,7.4,4160,28,23.1,1922.9
0,5,5,1,1,0,15891,6.4,-498,-1785,17.9,1589.1,5,5,4,0,0,16389,6.8,498,1785,19.6,1638.9
0,1,9,1,0,0,13316,6.6,-4500,-2980,18.8,1331.6,9,1,11,1,0,17816,7.2,4500,2980,21.5,1781.6
0,6,4,11,0,0,15956,6.8,-43,-1154,21.5,1595.6,4,6,4,0,0,15999,7.2,43,1154,22.6,1599.9
1,3,3,2,2,0,15661,7,-643,-1199,22.5,1566.1,3,3,5,0,0,16304,7.2,643,1199,25.6,1630.4
1,6,5,5,0,0,16789,7,1206,968,19.8,1678.9,5,6,5,0,0,15583,6.6,-1206,-968,19.2,1558.3
0,5,12,5,2,0,16347,6.6,-3529,-1509,21.2,1634.7,12,5,15,0,0,19876,7.4,3529,1509,21.4,1987.6
0,3,6,3,0,0,14901,6.8,-1123,-976,20.1,1490.1,6,3,6,1,0,16024,6.8,1123,976,23.2,1602.4
0,8,7,12,1,0,17018,7,1096,120,19,1701.8,7,8,4,0,0,15922,6.8,-1096,-120,19.6,1592.2
0,8,13,12,0,0,16342,6.6,-5219,-3480,16.5,1634.2,13,8,15,0,0,16378,7.4,5219,3480,26.3,1637.8
0,5,11,3,1,0,14801,6.2,-3527,-1901,20.9,1480.1,11,5,12,0,0,18328,7,3527,1901,23,1832.8
0,9,6,6,0,0,17333,6.8,1936,1447,20.9,1733.3,6,9,5,0,0,15397,6.4,-1936,-1447,19.7,1539.7
0,4,7,6,0,0,15052,7,-1729,-1258,19.4,1505.2,7,4,8,1,0,16781,7,1729,1258,22.6,1678.1
1,4,6,5,0,0,15585,6.8,-797,-843,22.7,1558.5,6,4,7,0,0,16382,7,797,843,24.1,1638.2
0,3,5,4,0,0,15273,7,-764,-1142,21.4,1527.3,5,3,1,1,0,16037,7,764,1142,24.8,1603.7
0,5,9,7,0,0,15666,6.6,-2484,-3235,18.8,1566.6,9,5,5,1,0,18150,7.2,2484,3235,23.5,1815
0,2,8,0,1,0,14591,6.8,-2269,-1078,21.9,1459.1,8,2,7,1,0,16860,7.2,2269,1078,22.3,1686
0,3,7,5,0,0,14690,6.2,-1753,-3324,19.1,1469,7,3,4,0,0,16443,7,1753,3324,21,1644.3
0,7,7,8,0,0,17151,6.8,-1122,-926,19.3,1715.1,7,7,6,2,0,18273,7.2,1122,926,23.4,1827.3
0,6,6,6,0,0,16378,6.8,428,-558,21.1,1637.8,6,6,6,2,0,15950,7,-428,558,21.6,1595
0,5,7,7,0,0,15661,6.4,-945,-2334,20.8,1566.1,7,5,5,0,0,16606,7,945,2334,23.4,1660.6
0,7,4,4,0,0,16589,7,-17,-355,23.1,1658.9,4,7,4,1,0,16606,7.2,17,355,22,1660.6
0,3,6,3,2,0,15900,6.8,-1286,-995,23.4,1590,6,3,6,0,0,17186,7,1286,995,21.4,1718.6
1,5,9,8,0,0,14927,6.6,-2614,-1880,19.6,1492.7,9,5,16,1,0,17541,6.8,2614,1880,21.4,1754.1
1,2,3,0,1,0,16875,6.8,2231,223,24.7,1687.5,3,2,3,1,0,14644,6.8,-2231,-223,19,1464.4
0,8,2,8,1,0,17847,7,3060,1838,20.7,1784.7,2,8,3,0,0,14787,6.6,-3060,-1838,22.1,1478.7
1,6,6,9,0,0,16369,7,311,-50,20.1,1636.9,6,6,5,0,0,16058,7.2,-311,50,21.6,1605.8
1,4,1,7,2,0,17320,7.4,2850,1646,26.4,1732,1,4,0,0,0,14470,6.8,-2850,-1646,24.8,1447
1,9,4,6,1,0,18532,7.4,3195,1370,23.1,1853.2,4,9,1,0,0,15337,7.2,-3195,-1370,22.3,1533.7
0,8,6,10,0,0,17136,7,1363,-147,20.2,1713.6,6,8,2,1,0,15773,7,-1363,147,21.8,1577.3
0,8,6,7,0,0,17137,7.2,1025,-199,19.2,1713.7,6,8,4,1,0,16112,6.8,-1025,199,18.7,1611.2
0,8,7,11,1,0,19114,7,2544,-21,24.5,1911.4,7,8,10,1,0,16570,7,-2544,21,20.9,1657
0,2,10,2,0,0,13555,7,14,-28,21.8,1355.5,10,2,9,2,0,19928,7.2,-14,28,24.2,1992.8
1,4,5,5,0,0,14707,6.6,-2268,-2502,21.3,1470.7,5,4,5,1,0,16975,7.2,2268,2502,25.4,1697.5
0,3,7,2,0,0,16025,7,-44,-357,21.4,1602.5,7,3,5,1,0,16069,7,44,357,22,1606.9
0,8,7,11,0,0,16776,6.4,357,-26,19.6,1677.6,7,8,7,0,0,16419,6.2,-357,26,18.6,1641.9
1,3,3,1,0,0,15379,7,236,-37,23.2,1537.9,3,3,5,1,0,15143,6.8,-236,37,21.7,1514.3
1,5,1,6,1,0,17196,7.2,2973,1440,23.9,1719.6,1,5,2,0,0,14223,6.8,-2973,-1440,23.9,1422.3
1,7,1,4,1,0,17200,7.2,2977,3051,23.4,1720,1,7,1,0,0,14223,6.6,-2977,-3051,21.1,1422.3
0,9,8,11,1,0,17472,7.2,-423,-1210,18,1747.2,8,9,11,1,0,17895,7.2,423,1210,22.1,1789.5
0,4,5,5,0,0,15435,6.8,-1077,-2560,23.1,1543.5,5,4,1,0,0,16512,7.4,1077,2560,24.9,1651.2
1,6,4,5,1,0,16588,7.2,1782,1959,22.9,1658.8,4,6,1,1,0,14806,6.8,-1782,-1959,18.9,1480.6
1,6,6,7,0,0,16784,7,941,129,22.8,1678.4,6,6,4,0,0,15843,6.8,-941,-129,17.6,1584.3
1,9,8,11,1,0,16982,7,-1346,-1607,19.1,1698.2,8,9,7,0,0,18328,7.4,1346,1607,21.2,1832.8
1,9,13,11,0,0,17635,6.6,-1430,-2349,17.5,1763.5,13,9,13,1,0,19065,7.2,1430,2349,21.9,1906.5
0,5,8,2,0,0,15913,6.8,-1091,-892,22.5,1591.3,8,5,6,1,0,17004,7.2,1091,892,20.8,1700.4
0,4,7,6,1,0,14487,6.4,-2088,-2747,17,1448.7,7,4,6,0,0,16575,7.4,2088,2747,21.7,1657.5
0,2,3,1,0,0,15643,6.8,-1045,169,23.3,1564.3,3,2,3,0,0,16688,7.2,1045,-169,22.9,1668.8
1,5,5,5,0,0,16853,7.2,213,-583,23.3,1685.3,5,5,2,0,0,16640,7,-213,583,24.9,1664
1,12,2,14,1,0,18242,7,4484,2878,19.5,1824.2,2,12,1,0,0,13758,6.2,-4484,-2878,19.9,1375.8
1,7,7,8,0,0,16866,6.8,-1543,-523,19.4,1686.6,7,7,7,1,0,18409,7,1543,523,20.7,1840.9
0,2,5,2,0,0,14673,7.2,-2599,-818,23.2,1467.3,5,2,7,1,0,17272,7,2599,818,27.1,1727.2
1,4,5,4,0,0,15463,6.8,-338,-9,21.5,1546.3,5,4,6,1,0,15801,7.2,338,9,21.7,1580.1
1,6,9,6,1,0,15824,6.6,-2047,-2330,21,1582.4,9,6,8,1,0,17871,6.8,2047,2330,20.5,1787.1
1,8,5,13,0,0,17129,6.8,1192,449,22.7,1712.9,5,8,7,0,0,15937,6.8,-1192,-449,22.5,1593.7
1,6,3,4,0,0,16335,6.8,1167,489,23.6,1633.5,3,6,1,1,0,15168,6.8,-1167,-489,20.6,1516.8
0,6,4,8,0,0,17099,7,1579,1223,20.8,1709.9,4,6,3,1,0,15520,6.8,-1579,-1223,22.8,1552
1,10,2,6,1,0,19077,7.6,5271,3997,23.4,1907.7,2,10,2,0,0,13806,6.6,-5271,-3997,19.1,1380.6
1,1,7,0,0,0,14983,6.8,-1607,-1043,27.1,1498.3,7,1,10,1,0,16590,7,1607,1043,21.2,1659
1,9,6,9,0,0,17368,6.8,280,-1018,21.9,1736.8,6,9,8,0,0,17088,7.2,-280,1018,22.7,1708.8
0,3,8,4,0,0,15286,6.8,-2811,-2702,22.5,1528.6,8,3,11,2,0,18097,7.6,2811,2702,24.7,1809.7
0,5,8,5,0,0,16317,7,-1025,-1767,20.9,1631.7,8,5,4,0,0,17342,7.2,1025,1767,24.5,1734.2
1,5,4,9,2,0,16364,7.4,409,1681,24.5,1636.4,4,5,3,0,0,15955,6.8,-409,-1681,22.9,1595.5
0,3,3,6,1,0,14623,6.6,-417,-1234,17.3,1462.3,3,3,4,0,0,15040,6.8,417,1234,20.7,1504
1,10,5,12,0,0,19938,7,4534,1707,22.2,1993.8,5,10,4,1,0,15404,6.6,-4534,-1707,21.4,1540.4
0,5,8,5,0,0,16221,7,-1437,-1656,21.6,1622.1,8,5,4,2,0,17658,7.2,1437,1656,22.7,1765.8
1,7,12,5,1,0,16544,6.8,-3011,-1199,19.4,1654.4,12,7,6,0,0,19555,7,3011,1199,22.2,1955.5
1,8,7,7,0,0,17908,7.2,653,430,22.9,1790.8,7,8,9,1,0,17255,7.2,-653,-430,24.7,1725.5
0,2,2,1,0,0,15831,7.4,1134,1160,27.1,1583.1,2,2,0,1,0,14697,7,-1134,-1160,23.8,1469.7
1,9,7,9,0,0,17668,7.2,1024,750,23,1766.8,7,9,5,0,0,16644,7.2,-1024,-750,22.6,1664.4
0,5,7,6,0,0,15470,6.8,-1708,-677,21.7,1547,7,5,12,0,0,17178,7.2,1708,677,20.7,1717.8
1,6,6,5,0,0,16448,6.8,442,541,20.7,1644.8,6,6,3,0,0,16006,6.8,-442,-541,22.1,1600.6
1,5,7,2,0,0,14877,7,-1550,-1018,20.5,1487.7,7,5,8,0,0,16427,7,1550,1018,21.1,1642.7
1,13,1,6,0,0,18917,7.6,4611,3311,22.6,1891.7,1,13,1,0,0,14306,6.6,-4611,-3311,21.3,1430.6
0,6,9,8,0,0,16356,6.4,-2865,-3840,20.2,1635.6,9,6,10,2,0,19221,7.4,2865,3840,22.3,1922.1
0,3,7,5,0,0,14676,6.6,-1563,-1232,17,1467.6,7,3,3,1,0,16239,6.8,1563,1232,20.1,1623.9
0,2,12,3,0,0,13126,7,-4394,-3817,17.5,1312.6,12,2,11,1,0,17520,7,4394,3817,19.5,1752
1,10,6,14,0,0,17769,7.2,1417,1116,20.7,1776.9,6,10,3,1,0,16352,7,-1417,-1116,21.5,1635.2
0,6,8,4,0,0,16051,6.8,-485,-353,19.9,1605.1,8,6,8,1,0,16536,6.8,485,353,19.9,1653.6
0,6,3,6,1,0,17395,7.2,2234,1606,25.2,1739.5,3,6,5,1,0,15161,7,-2234,-1606,22.6,1516.1
1,8,4,12,1,0,16819,6.8,1896,1069,19.9,1681.9,4,8,5,0,0,14923,6.6,-1896,-1069,21.6,1492.3
0,5,6,8,2,0,16315,6.8,199,403,23.6,1631.5,6,5,9,0,0,16116,6.6,-199,-403,22.7,1611.6
1,7,6,8,1,0,16846,6.8,-1705,-1679,24.6,1684.6,6,7,5,1,0,18551,7.2,1705,1679,24,1855.1
0,2,5,1,1,0,15951,7,-675,-1212,23.6,1595.1,5,2,6,0,0,16626,7.2,675,1212,23.4,1662.6
1,7,3,8,1,0,16858,7,1160,1541,22.8,1685.8,3,7,6,0,0,15698,6.6,-1160,-1541,24.4,1569.8
1,10,9,10,0,0,17335,6.6,1287,-749,17.6,1733.5,9,10,11,1,0,16048,6.6,-1287,749,19.8,1604.8
0,7,7,7,0,0,16781,6.8,-2063,-1448,19.4,1678.1,7,7,7,0,0,18844,7,2063,1448,23.2,1884.4
1,8,4,11,0,0,17225,6.8,2559,2593,22.2,1722.5,4,8,4,0,0,14666,6.2,-2559,-2593,20.9,1466.6
1,6,4,4,0,0,16948,7,2346,1424,25.2,1694.8,4,6,1,1,0,14602,6.4,-2346,-1424,21.1,1460.2
0,7,7,7,1,0,16056,6.6,-1151,-1924,18.8,1605.6,7,7,14,1,0,17207,7,1151,1924,23.5,1720.7
1,5,9,5,0,0,15440,6.4,-1729,118,18,1544,9,5,8,0,0,17169,6.4,1729,-118,18.5,1716.9
0,8,6,12,1,0,16058,6.4,-1441,-2022,17.8,1605.8,6,8,10,0,0,17499,6.8,1441,2022,24,1749.9
1,5,4,3,1,0,16315,7,763,1243,25.6,1631.5,4,5,3,0,0,15552,6.8,-763,-1243,21.8,1555.2
1,9,4,16,1,0,17326,6.8,1209,574,18.8,1732.6,4,9,5,0,0,16117,6.8,-1209,-574,23.1,1611.7
0,5,3,5,0,0,16851,7,1706,1154,22.5,1685.1,3,5,5,1,0,15145,7,-1706,-1154,21.9,1514.5
1,6,2,4,0,0,16853,6.8,2097,1569,23.4,1685.3,2,6,1,0,0,14756,6.6,-2097,-1569,22.8,1475.6
1,9,3,8,1,0,17556,7.4,2201,1421,21.1,1755.6,3,9,3,0,0,15355,7,-2201,-1421,22.7,1535.5
0,11,12,9,0,0,17840,7,-2425,-1827,17.5,1784,12,11,12,2,0,20265,7.4,2425,1827,19.7,2026.5
0,10,6,9,0,0,18725,7.4,2376,1325,24.3,1872.5,6,10,5,0,0,16349,7.2,-2376,-1325,21.5,1634.9
1,5,6,5,0,0,16781,6.8,679,1400,22.2,1678.1,6,5,6,1,0,16102,6.6,-679,-1400,19.2,1610.2
0,5,12,8,1,0,15376,6.6,-4864,-3336,20.6,1537.6,12,5,11,0,0,20240,7.6,4864,3336,24.7,2024
0,2,6,1,0,0,14193,7,-3116,-1349,21.8,1419.3,6,2,7,0,0,17309,7.4,3116,1349,24.7,1730.9
1,7,9,5,0,0,16862,6.8,-542,-254,20.6,1686.2,9,7,8,2,0,17404,7.2,542,254,22.2,1740.4
1,4,3,5,2,0,17003,6.8,1634,546,23.9,1700.3,3,4,4,0,0,15369,7,-1634,-546,26.1,1536.9
0,4,6,5,0,0,15506,6.8,-672,-1420,23.1,1550.6,6,4,4,1,0,16178,7.2,672,1420,21.4,1617.8
0,10,10,15,0,0,18724,6.8,622,319,22.1,1872.4,10,10,16,2,0,18102,7,-622,-319,22,1810.2
1,4,3,3,1,0,16422,6.8,1571,560,24.2,1642.2,3,4,3,1,0,14851,7,-1571,-560,21.1,1485.1
1,13,5,10,1,0,18337,7.2,3211,3640,19.4,1833.7,5,13,6,0,0,15126,6.4,-3211,-3640,18.2,1512.6
1,6,10,6,1,0,15385,6.6,-3134,-2772,21,1538.5,10,6,8,0,0,18519,7,3134,2772,23.2,1851.9
0,6,5,6,0,0,15566,6.8,-1951,-872,21.1,1556.6,5,6,6,1,0,17517,7.2,1951,872,23.3,1751.7
1,8,4,10,0,0,18326,7.2,3517,2356,23.9,1832.6,4,8,4,1,0,14809,6.6,-3517,-2356,20.3,1480.9
0,6,6,9,0,0,16299,6.8,80,-599,22.6,1629.9,6,6,4,1,0,16219,7.2,-80,599,21,1621.9
0,1,3,1,0,0,13991,6.8,-1380,-581,22.1,1399.1,3,1,2,1,0,15371,7,1380,581,22.4,1537.1
1,3,4,4,0,0,14205,6.6,-1115,178,20.3,1420.5,4,3,4,1,0,15320,6.6,1115,-178,19.2,1532
0,6,2,11,0,0,17955,7.2,3187,880,27,1795.5,2,6,1,1,0,14768,6.8,-3187,-880,23,1476.8
1,13,5,16,0,0,16398,7,14,3767,23.2,1639.8,5,13,8,0,0,14439,6.2,-14,-3767,21.8,1443.9
0,0,6,0,0,0,14197,6.8,-2313,-1210,25.5,1419.7,6,0,6,0,0,16510,7.2,2313,1210,23.1,1651
0,5,3,4,1,0,16788,7.2,1346,919,26.4,1678.8,3,5,6,1,0,15442,7.2,-1346,-919,24.2,1544.2
1,3,6,4,1,0,14798,6.8,-2402,-1757,17.9,1479.8,6,3,7,0,0,17200,6.8,2402,1757,22.7,1720
0,3,7,4,0,0,15598,6.8,-1293,-260,22,1559.8,7,3,6,1,0,16891,7,1293,260,23.7,1689.1
1,5,2,2,0,0,16655,7.2,2089,1675,23.8,1665.5,2,5,3,1,0,14566,6.8,-2089,-1675,22.4,1456.6
0,8,4,9,1,0,16804,7.2,2290,1865,20.6,1680.4,4,8,2,0,0,14514,6.6,-2290,-1865,18,1451.4
1,6,7,4,2,0,15977,6.8,-1397,-1549,19.8,1597.7,7,6,6,0,0,17374,7.2,1397,1549,23,1737.4
0,4,3,2,1,0,15654,7.2,-360,-61,23.3,1565.4,3,4,2,1,0,16014,7,360,61,25.4,1601.4
1,10,2,12,1,0,19035,7.4,5465,3492,23.9,1903.5,2,10,2,0,0,13570,6.4,-5465,-3492,19,1357
0,4,2,5,1,0,16247,7.4,1032,1098,22.6,1624.7,2,4,2,1,0,15215,7,-1032,-1098,24.3,1521.5
0,8,5,11,0,0,18074,7.4,1887,1295,23.5,1807.4,5,8,4,0,0,16187,7,-1887,-1295,22,1618.7
